CLUSTER	TAXA
14	HS1375
49	MH8690
12	HS1417
50	HS1313
51	HS1335
12	MH8126
55	HS1402
13	HS1273
29	HS1543
49	HS1563
51	HS1336
47	HS1510
51	MH7611
29	HS1516
63	HS1445
47	HS1500
50	MH7564
30	MH7953
43	MH8041
43	HS1434
14	HS1341
13	HS1256
43	MH8158
46	HS1520
43	HS1465
30	MH8160
46	HS1519
13	MH7440
49	HS1564
63	MH8090
50	HS1327
29	HS1544
50	MH7520
51	MH7612
55	MH7687
