CLUSTER	TAXA
57	MH8690
59	HS1518
6	MH7391
0	HS1253
15	HS1417
56	HS1336
56	HS1335
15	MH8126
37	HS1543
53	HS1463
57	HS1563
16	MH7885
39	MH8393
17	HS1535
59	MH8444
37	HS1516
16	HS1409
55	MH7564
53	MH8041
6	HS1256
56	HS1369
59	HS1520
6	MH7390
0	HS1250
53	HS1465
5	HS1345
59	HS1519
6	MH7440
57	HS1564
55	HS1327
59	MH8445
17	HS1536
59	MH8443
39	HS1349
5	HS1416
