CLUSTER	TAXA
29	HS1352
50	HS1393
50	HS1387
50	MH8392
50	HS1336
50	MH8690
58	MH8922
28	HS1543
49	HS1463
0	MH7885
26	MH8178
58	HS1596
29	MH8183
49	HS1506
31	HS1525
28	HS1516
0	HS1537
29	MH7637
30	MH7953
49	HS1434
50	MH8185
31	HS1402
31	MH8450
0	HS1256
50	HS1392
49	MH8158
30	HS1455
0	HS1250
30	MH8160
30	MH8127
0	MH7385
50	HS1327
0	HS1284
50	MH7520
0	HS1408
26	HS1349
0	MH7886
