CLUSTER	TAXA
43	HS1352
29	HS1340
29	HS1381
56	MH7687
71	HS1335
70	HS1518
73	HS1328
0	MH8692
15	MH7409
0	MH7885
28	MH8700
71	HS1336
56	MH7852
71	MH7611
42	MH8594
0	HS1537
0	HS1409
28	HS1567
15	MH8086
57	HS1451
0	HS1256
73	HS1392
73	MH7804
70	HS1520
2	MH7390
43	HS1388
0	HS1345
43	HS1357
13	MH8611
2	MH7440
15	HS1487
42	MH8439
73	MH7520
13	HS1536
57	MH8129
