CLUSTER	TAXA
36	HS1342
20	HS1375
36	HS1352
36	MH8177
0	MH7391
39	HS1597
66	HS1563
36	HS1405
39	HS1595
0	HS1253
67	HS1473
0	MH7885
64	MH8424
64	HS1510
36	MH8183
0	HS1509
46	MH8450
17	MH8088
63	HS1518
37	MH7953
50	MH8041
63	HS1520
59	HS1554
67	HS1445
65	HS1369
20	MH7492
0	HS1294
66	MH8391
0	HS1416
50	HS1465
37	HS1427
0	MH7385
59	MH8714
66	HS1564
67	MH8396
65	MH7612
17	MH8089
46	MH8451
