CLUSTER	TAXA
24	HS1364
66	HS1313
69	MH8690
24	HS1340
65	MH8185
69	MH8392
0	HS1417
67	HS1518
39	HS1543
65	MH8090
68	HS1336
60	HS1395
54	HS1525
39	MH8594
54	MH8450
46	MH8442
67	HS1520
0	HS1421
69	MH8689
0	HS1250
0	HS1409
0	HS1345
35	MH8160
60	HS1357
35	HS1427
69	HS1564
69	HS1563
66	HS1327
69	HS1562
68	MH7612
0	MH8089
46	HS1517
0	MH7886
