CLUSTER	TAXA
48	MH8041
65	HS1313
0	MH7905
59	HS1391
48	MH8159
59	HS1351
59	MH7687
64	HS1335
0	HS1253
19	HS1273
13	MH7409
63	HS1519
64	HS1336
34	MH8183
0	HS1509
17	MH8088
17	MH8089
13	MH8086
20	MH7800
48	HS1434
20	MH8186
34	HS1425
59	HS1402
65	HS1328
64	HS1369
63	HS1520
19	MH7390
0	HS1250
0	HS1345
46	MH8160
46	MH8127
13	MH8308
27	MH8611
19	MH7440
13	HS1487
0	MH7884
65	HS1327
34	HS1544
34	MH8439
27	HS1536
