CLUSTER	TAXA
14	MH8309
14	HS1450
39	HS1531
16	HS1340
0	HS1417
63	MH7687
62	HS1391
79	HS1543
39	MH8592
35	MH8178
55	HS1336
56	MH8424
35	MH7799
79	HS1516
0	HS1409
30	MH7953
63	HS1402
56	MH8354
58	HS1392
55	HS1369
30	HS1455
16	MH7627
58	HS1313
0	HS1250
30	MH8160
62	MH7852
58	HS1327
58	MH7520
58	MH7565
