CLUSTER	TAXA
48	MH7797
48	HS1352
52	MH8159
48	HS1342
41	HS1597
0	MH8390
14	MH8126
69	MH8690
69	HS1563
41	MH8925
67	HS1336
67	MH7611
39	HS1516
69	HS1505
14	MH7891
48	MH7843
16	MH8186
16	HS1341
48	MH7860
0	MH7389
16	MH7627
48	HS1394
0	HS1421
69	MH8689
0	HS1416
52	HS1465
0	HS1509
0	MH7890
48	HS1388
16	HS1474
39	HS1544
67	MH8586
69	HS1562
0	HS1284
