CLUSTER	TAXA
16	HS1364
13	HS1450
0	MH7905
42	MH8159
16	HS1340
42	MH8041
62	HS1313
63	HS1335
0	HS1253
40	HS1352
40	MH7842
14	HS1273
0	MH7409
41	HS1543
0	MH8692
77	HS1563
63	MH7612
63	HS1336
63	MH7611
13	MH8133
41	HS1516
0	HS1409
38	MH7953
16	MH7800
60	HS1520
77	MH8691
16	MH7492
40	HS1394
77	MH8391
0	HS1250
0	HS1345
0	MH7385
61	MH8396
14	MH7440
16	HS1474
38	HS1460
41	MH8439
61	HS1413
60	MH8445
62	HS1327
77	MH8690
62	MH7565
