CLUSTER	TAXA
17	MH8309
17	HS1450
2	MH7905
62	HS1327
62	HS1387
2	MH7391
38	HS1405
39	HS1595
62	MH7844
2	MH7409
38	HS1543
61	HS1463
39	MH8925
36	MH7642
62	HS1392
62	MH7346
2	MH7385
2	HS1409
2	MH7891
17	MH7537
17	HS1532
61	MH8158
62	HS1369
38	HS1394
36	MH8127
62	MH8424
2	MH8308
2	MH7890
2	HS1325
38	HS1388
62	MH8396
36	HS1460
38	HS1544
38	MH8439
62	MH7612
2	MH8089
2	HS1284
