CLUSTER	TAXA
77	MH7804
26	MH8309
26	HS1450
58	HS1352
28	HS1340
76	MH8165
67	HS1451
49	HS1595
77	HS1387
0	HS1253
13	HS1417
28	HS1375
0	MH8390
13	MH8126
76	HS1413
58	MH7843
44	HS1525
0	MH7455
77	MH7564
36	MH7953
61	MH8041
61	HS1434
76	HS1445
77	MH7851
6	MH7390
58	HS1394
0	MH7505
67	MH8129
36	MH8127
6	MH7440
0	HS1325
45	MH8386
47	HS1544
49	MH8924
47	MH8439
45	HS1507
44	MH8451
