CLUSTER	TAXA
59	HS1401
48	HS1313
46	MH8690
59	HS1391
50	HS1518
13	HS1417
49	HS1335
13	MH8126
73	HS1357
46	HS1563
11	MH7885
49	HS1336
12	HS1535
72	MH7637
11	HS1409
48	MH7564
41	MH7953
37	MH8041
73	MH7843
59	HS1390
59	HS1402
14	HS1256
50	HS1520
14	MH7390
73	HS1394
6	HS1416
37	HS1465
6	HS1345
50	HS1519
41	HS1427
6	HS1509
14	MH7440
72	HS1388
58	MH8386
39	HS1544
39	MH8439
58	HS1507
49	MH7612
12	HS1536
