CLUSTER	TAXA
53	MH8041
70	MH8690
3	MH8126
3	HS1417
44	HS1405
41	HS1595
54	MH7844
67	MH8090
41	MH8925
69	MH8424
5	HS1535
53	HS1506
49	HS1525
49	MH8450
67	HS1445
69	HS1500
54	MH7564
3	MH7891
24	MH7800
8	HS1367
54	HS1328
24	MH7492
8	HS1294
44	HS1394
70	MH8689
8	HS1416
53	HS1465
44	HS1357
39	HS1427
70	HS1563
39	HS1460
41	MH8924
54	MH7612
5	HS1536
3	MH7886
