CLUSTER	TAXA
34	MH7797
22	MH8309
0	MH7905
23	HS1364
59	MH8185
59	MH8396
44	HS1597
44	HS1595
0	HS1253
34	HS1352
34	MH7842
0	HS1255
59	MH8090
53	MH8592
44	MH8925
35	MH8393
42	MH7642
54	HS1554
35	MH7799
34	MH7637
0	MH7537
0	HS1409
0	MH7455
0	MH7891
58	MH8041
53	HS1530
23	HS1341
22	HS1532
59	HS1445
34	HS1394
59	HS1473
0	HS1250
58	HS1465
12	HS1376
42	MH8127
42	HS1427
54	MH8714
0	HS1325
12	HS1487
23	HS1474
59	HS1327
59	HS1500
59	MH7520
54	MH7855
0	MH7886
