B,2,48,0.870667036748,0.183110485474,0.816666666667
B,1,211,0.979559748428,0.071092018519,0.65
B,3,138,0.970027626709,0.0910410243499,0.766666666667
C,4,7,0.520333925605,1.02909001122,0.883597883598
C,3,47,0.589367670049,0.983454214626,0.914285714286
C,2,149,0.5295020333,1.06479659057,0.870466321244
C,4,161,0.567623095294,1.00794559699,0.915
B,2,23,1.0,-4.4408920985e-16,0.8
B,4,254,0.827438466516,0.228913883455,0.633333333333
B,1,113,0.880043521625,0.165512280808,0.816666666667
C,4,77,0.628271659363,0.94225771258,0.906542056075
B,2,282,0.962495621469,0.0706702116068,0.766666666667
B,2,123,0.788647020701,0.39230140848,0.816666666667
C,1,61,0.428259712758,1.33522946049,0.917475728155
B,2,65,0.812529874765,0.30144128138,0.9
C,4,92,0.599943685579,1.0214595704,0.881720430108
C,3,177,0.500960193262,1.14994367938,0.850515463918
C,2,35,0.476939075998,1.21087871465,0.9
C,3,220,0.508395640778,1.1208677821,0.847290640394
B,1,291,0.985273687135,0.0531632264448,0.9
B,3,28,0.835705182668,0.323944972533,0.866666666667
C,3,283,0.540361254341,0.982414154127,0.828571428571
B,4,226,0.922761248718,0.168167130282,0.866666666667
B,3,124,0.878981769331,0.164281724316,0.783333333333
C,3,234,0.481677730243,1.17642884865,0.908602150538
B,1,201,1.0,4.4408920985e-16,0.6
B,1,265,0.868316899413,0.246929148295,0.833333333333
B,2,150,0.974702341492,0.0707237964772,0.9
C,2,279,0.532722537987,1.16890504293,0.868932038835
B,1,218,0.927690762623,0.193313289372,0.8
C,1,268,0.440931132623,1.30743824496,0.916666666667
B,4,189,0.730645900137,0.537138486244,0.816666666667
C,2,217,0.513487457799,1.15053244498,0.873096446701
C,4,291,0.541371703676,1.0362244579,0.875621890547
C,4,70,0.621048034404,0.87897240874,0.907216494845
C,4,116,0.614813802446,0.917596268179,0.894736842105
C,4,210,0.580605763215,0.90307717527,0.884615384615
B,3,295,0.913653377912,0.210030866414,0.75
C,1,34,0.529275752316,1.17205242919,0.910447761194
C,1,33,0.435897712937,1.39612745946,0.886010362694
C,2,59,0.477932752023,1.15989850905,0.855670103093
C,3,139,0.462677144476,1.18369138223,0.894472361809
C,2,169,0.511684572167,1.19465076999,0.821989528796
B,3,68,1.0,4.4408920985e-16,0.733333333333
C,1,10,0.541611935152,1.07216019755,0.84236453202
C,2,80,0.559151196294,1.00792410583,0.878453038674
B,4,64,0.78010778209,0.382270994795,0.6
C,4,285,0.541387015558,1.02026393652,0.871657754011
C,4,146,0.530949206529,1.06099218145,0.893401015228
B,4,145,0.957851330146,0.105941239812,0.75
C,3,70,0.525477255233,1.06005221868,0.837696335079
C,2,240,0.507969197708,1.12269463936,0.893401015228
B,3,149,1.0,0.0,0.516666666667
C,1,127,0.41309634633,1.37012186445,0.893617021277
B,4,97,1.0,0.0,0.55
C,3,49,0.512038056011,1.06106611393,0.841025641026
C,4,229,0.55985268927,0.962682971573,0.854838709677
B,3,175,1.0,0.0,0.783333333333
B,3,33,0.955946809852,0.10623014962,0.75
B,2,146,0.765927900905,0.33871483026,0.716666666667
B,3,105,0.976545606502,0.0734439424956,0.866666666667
B,4,130,0.92669448517,0.154566354734,0.666666666667
B,1,198,0.833433109131,0.292034247079,0.733333333333
B,4,221,1.0,-4.4408920985e-16,0.8
B,2,125,0.954653308727,0.108644471202,0.733333333333
C,4,106,0.548967733861,1.06377765209,0.922279792746
C,3,1,0.519771906798,1.08423720656,0.90404040404
B,4,4,1.0,0.0,0.9
C,2,291,0.502156016025,1.1789933786,0.9375
C,1,110,0.43518568849,1.25957712434,0.841025641026
B,2,12,0.891696936468,0.167681384021,0.716666666667
B,3,120,1.0,-4.4408920985e-16,0.85
B,4,295,0.591518666183,0.724397075912,0.816666666667
C,2,212,0.525349451446,1.08127171006,0.893258426966
C,3,164,0.565582454839,1.0114063187,0.88
C,2,224,0.54708699359,1.00419504476,0.855670103093
B,1,222,0.946377149702,0.136395893206,0.933333333333
B,4,99,0.896184609475,0.173411046636,0.783333333333
C,2,300,0.472016798244,1.19090532667,0.944162436548
B,3,38,0.951892536758,0.103920798541,0.766666666667
B,4,284,0.878322725571,0.189477540581,0.666666666667
C,2,49,0.49401048603,1.15689970373,0.911917098446
C,3,38,0.557090987143,1.04361526296,0.92385786802
B,3,58,0.846018621004,0.233196217002,0.75
B,1,16,0.970054157375,0.106669891802,0.8
B,1,121,0.80947255113,0.32348773613,0.766666666667
B,3,260,0.862515457918,0.32813793913,0.75
B,2,51,0.958548554829,0.0899501092739,0.883333333333
B,3,250,0.847411444142,0.317634439189,0.816666666667
B,2,44,1.0,4.4408920985e-16,0.816666666667
B,1,235,1.0,-4.4408920985e-16,0.616666666667
B,2,71,0.82503803521,0.365630052252,0.766666666667
B,1,281,0.767109001135,0.428862111145,0.833333333333
C,4,139,0.638590769331,0.887433070463,0.913705583756
B,4,140,0.799637639002,0.342102064039,0.7
B,4,293,0.873828924226,0.199450042717,0.633333333333
C,1,212,0.495780253597,1.14238483466,0.936170212766
C,2,90,0.607011614076,0.920104592255,0.872448979592
C,1,239,0.421616436112,1.30105599872,0.89603960396
C,2,21,0.486468401739,1.17961575809,0.874371859296
C,1,235,0.498723020254,1.17815539965,0.891625615764
C,4,122,0.605630551855,0.916510960779,0.929347826087
C,2,172,0.651257574678,0.870584978641,0.857894736842
B,2,262,0.979032340954,0.0734439424956,0.866666666667
C,3,211,0.548363098398,1.00024524545,0.861386138614
B,2,185,0.765893963737,0.352709316985,0.75
C,1,27,0.54106708398,1.0480039082,0.897959183673
C,1,109,0.469926505799,1.19497642438,0.897435897436
B,3,10,0.85183836913,0.252560619453,0.733333333333
C,4,134,0.541522995171,1.01673588282,0.866995073892
C,4,170,0.575801744507,0.986004993749,0.866995073892
B,3,8,0.982408660352,0.0647126602894,0.866666666667
B,4,58,0.940910300772,0.128847453825,0.616666666667
B,1,13,0.953233021553,0.0977974164554,0.766666666667
B,1,137,0.837780908804,0.305178186672,0.85
C,4,148,0.579829522932,0.895010434033,0.906862745098
B,2,69,0.819640950347,0.301871196423,0.783333333333
B,1,216,1.0,-8.881784197e-16,0.8
C,3,22,0.594560915096,0.984761460721,0.861538461538
B,4,114,0.91875381796,0.156631872322,0.65
B,4,84,0.917939096864,0.153410627934,0.783333333333
C,2,165,0.447803443376,1.2712756605,0.845
C,2,271,0.489336057936,1.13072494275,0.878787878788
B,3,45,0.826264670174,0.364625863549,0.9
C,3,242,0.557764879745,1.05502476343,0.835897435897
C,1,232,0.485323317515,1.20510263535,0.853535353535
B,1,167,0.963263734383,0.0833089103139,0.9
B,4,161,0.900960806965,0.162701426036,0.633333333333
B,2,78,0.796315975912,0.292613768265,0.766666666667
C,4,221,0.617394133257,0.831018535532,0.914141414141
B,4,264,0.779629095325,0.300302957742,0.9
B,4,137,0.931585627033,0.134405525856,0.766666666667
C,4,246,0.724897461692,0.729967336087,0.887179487179
C,1,163,0.434903166901,1.27710703989,0.879396984925
B,2,53,0.976427618367,0.063741329568,0.9
C,1,62,0.463297875535,1.19644202844,0.934343434343
B,2,60,0.983885474069,0.071596985852,0.783333333333
C,3,102,0.593057547002,0.964892418096,0.867724867725
C,2,72,0.43868465342,1.24994736663,0.878306878307
C,2,101,0.524419949364,1.13057469534,0.916666666667
C,3,77,0.480044796459,1.16235958662,0.94708994709
B,1,157,0.659081448592,0.383846282952,0.45
B,3,180,0.793239876911,0.448873743588,0.866666666667
C,3,148,0.544612974586,1.0447905687,0.881443298969
C,2,274,0.515062952723,1.04567223384,0.889447236181
B,1,283,0.887165432387,0.227241395974,0.716666666667
B,1,183,0.852935017799,0.208660785773,0.716666666667
C,2,164,0.534236548147,1.04369024361,0.91959798995
B,4,194,0.848034238765,0.274183291306,0.783333333333
B,1,67,0.903948772679,0.185979612676,0.75
B,2,56,1.0,-8.881784197e-16,0.8
C,2,244,0.539972909375,1.02091851242,0.875621890547
C,1,192,0.560300538439,1.06406658524,0.886010362694
B,4,8,0.899409602317,0.222039826149,0.716666666667
C,2,264,0.581019899324,0.913743025672,0.874345549738
C,1,215,0.472421701677,1.19973467911,0.909090909091
C,1,26,0.493989467922,1.16428361228,0.890547263682
B,4,43,0.715212639453,0.566201226902,0.9
B,1,143,0.898496397571,0.218638126851,0.866666666667
B,2,144,0.974412822316,0.0801204365487,0.7
C,1,86,0.500674793905,1.14090826026,0.904522613065
C,2,78,0.540821743285,1.06640001256,0.884422110553
C,4,171,0.552140182714,1.06419748342,0.876344086022
B,1,240,0.756456530337,0.373715541121,0.95
C,3,95,0.543786663617,0.985339750045,0.891891891892
B,3,220,0.945360824742,0.126983333398,0.883333333333
B,4,31,0.654961340206,0.503860557683,0.583333333333
C,2,182,0.471898268398,1.22619826732,0.909547738693
B,3,54,0.934168692725,0.144859294936,0.55
B,3,187,0.84842442585,0.327254379462,0.733333333333
C,4,91,0.561919150402,1.06158925084,0.907608695652
B,2,85,0.975595904525,0.0795642710369,0.8
C,2,33,0.504303442142,1.16361787606,0.879581151832
B,3,66,0.894427923548,0.159810180233,0.85
B,3,96,0.85339033075,0.325380584654,0.983333333333
B,4,256,1.0,0.0,0.833333333333
B,1,174,0.991456098891,0.0468612620516,0.8
B,3,190,1.0,4.4408920985e-16,0.666666666667
B,3,110,0.879559930515,0.168252916752,0.666666666667
C,1,171,0.510650714911,1.14447821166,0.905263157895
C,2,67,0.471811545135,1.15999713281,0.887804878049
C,3,32,0.496454544704,1.12209400883,0.893203883495
C,4,16,0.608528416488,0.935425172569,0.914141414141
B,2,239,0.968850253544,0.0888159304597,0.716666666667
B,3,163,0.961178509532,0.0975583006715,0.816666666667
C,3,263,0.625016608378,0.905538928804,0.907216494845
C,1,29,0.486223803835,1.17741858347,0.865384615385
B,3,161,0.896748681898,0.216052943947,0.8
C,3,256,0.558714850143,1.05129529444,0.868421052632
C,1,66,0.445205339909,1.21060357734,0.859550561798
C,4,256,0.60680598527,0.848303175298,0.830769230769
C,4,119,0.642150165572,0.857776280627,0.854271356784
C,3,103,0.496574931205,1.19968653407,0.904761904762
C,2,167,0.489969608104,1.14471313486,0.869109947644
B,2,293,0.80225362812,0.256354679664,0.583333333333
B,4,204,0.645320197044,0.56489860158,0.816666666667
B,4,112,1.0,0.0,0.683333333333
B,2,228,0.885385333472,0.277988715846,0.866666666667
B,2,198,0.809473793216,0.323753719151,0.9
C,4,267,0.577461533613,0.93647639817,0.889473684211
C,3,157,0.525515297019,1.03567045274,0.908629441624
B,3,287,1.0,4.4408920985e-16,0.783333333333
C,1,211,0.397329230376,1.47459825183,0.904306220096
C,2,62,0.502847007261,1.12833200635,0.924623115578
C,3,118,0.55478918102,1.00485393247,0.903225806452
B,3,79,0.935629622752,0.125100605885,0.666666666667
B,4,245,0.887534922428,0.173594773171,0.733333333333
C,4,85,0.60358494249,0.929129183387,0.875647668394
B,3,201,0.841857770811,0.308176108756,0.866666666667
C,1,202,0.477131516292,1.20892668966,0.882926829268
C,1,238,0.567866915843,1.04113007289,0.910052910053
B,4,162,0.782436820556,0.335493218315,0.766666666667
C,2,198,0.47923533098,1.22268200201,0.847826086957
C,3,192,0.439525321148,1.26061608311,0.919786096257
B,4,229,0.932276234819,0.125100605885,0.666666666667
C,4,8,0.608408745975,0.945266278077,0.863387978142
C,1,153,0.476445073127,1.31338458442,0.954545454545
C,4,41,0.484154305737,1.22517617506,0.857843137255
B,3,42,0.881101032218,0.26062046151,0.866666666667
B,3,35,0.804236582173,0.312577818169,0.8
B,1,119,0.850632723494,0.248516639131,0.833333333333
C,1,147,0.505175449039,1.07855266676,0.806930693069
C,4,288,0.538995617553,1.05440306441,0.914141414141
B,1,104,1.0,1.33226762955e-15,0.65
B,2,200,0.930960417306,0.117537706661,0.766666666667
B,3,139,0.919003687917,0.197508188028,0.8
B,3,170,0.96265560166,0.0995907652688,0.8
C,2,6,0.521784723409,1.06096662311,0.884422110553
B,4,128,1.0,-4.4408920985e-16,0.616666666667
C,3,142,0.586938806581,0.937033389784,0.897058823529
C,4,236,0.635454654256,0.76602189952,0.837837837838
C,2,253,0.507929205928,1.1198627096,0.921787709497
C,1,146,0.47897383577,1.25292685386,0.926829268293
C,2,226,0.538848212634,0.9954077891,0.884816753927
C,2,178,0.462129973083,1.16074568021,0.909547738693
B,1,61,0.878726070823,0.169798316498,0.8
B,3,118,0.780156492036,0.464644339433,0.683333333333
B,3,21,1.0,-4.4408920985e-16,0.883333333333
C,1,124,0.412235146753,1.31294540128,0.851674641148
C,4,107,0.542489910678,1.03353300113,0.860962566845
C,3,246,0.659472196205,0.823221847815,0.886138613861
C,2,102,0.514153727876,1.13379806507,0.887755102041
C,2,207,0.518774670941,1.1234299901,0.86387434555
B,3,26,0.835520641507,0.269047907429,0.816666666667
B,1,83,1.0,0.0,0.9
B,1,52,0.770722118829,0.39491655178,0.783333333333
C,4,176,0.6006452308,0.990457741783,0.88038277512
B,2,8,0.985074626866,0.0660140171962,0.7
B,1,108,0.932072345713,0.139722622309,0.683333333333
C,4,258,0.572633192794,0.971224256716,0.870646766169
C,3,81,0.429301787099,1.27157612087,0.864485981308
B,3,135,0.938644843311,0.121585977215,0.616666666667
C,1,128,0.501794870041,1.16673898344,0.938547486034
C,2,44,0.491034191242,1.17232574051,0.907216494845
B,4,70,0.946268699103,0.113727823531,0.733333333333
C,4,197,0.579620350714,0.959860518775,0.891625615764
C,2,183,0.598723889473,1.03165196678,0.871134020619
C,2,265,0.525527291016,1.13914452969,0.913705583756
B,4,158,1.0,0.0,0.766666666667
B,1,262,0.954879328437,0.108644471202,0.733333333333
B,3,162,1.0,0.0,0.883333333333
B,3,291,0.639875775343,0.571011068813,0.716666666667
B,4,261,0.88289281248,0.27396828456,0.85
B,1,99,0.944335227426,0.0984062725214,0.883333333333
B,2,1,1.0,4.4408920985e-16,0.683333333333
B,1,286,0.682760882311,0.399407938892,0.883333333333
B,4,138,0.807794981313,0.342038587144,0.75
B,2,147,0.975043904243,0.0747790741121,0.75
B,1,276,0.761480904565,0.409672427599,0.833333333333
B,1,293,0.702127659574,0.529178275465,0.6
B,3,31,0.950162513543,0.117982498819,0.783333333333
C,2,85,0.474572493265,1.19685601123,0.84236453202
B,1,142,0.800411390371,0.356237310985,0.766666666667
C,1,22,0.455481297381,1.25570576968,0.916666666667
B,2,13,0.970196575777,0.0872476483353,0.8
C,3,161,0.558905058464,1.03146345959,0.89603960396
C,2,2,0.527057642322,1.04449762292,0.902564102564
B,2,214,0.969933804306,0.101709717721,0.783333333333
B,2,156,0.764385762208,0.396641178196,0.766666666667
B,1,268,0.881198347107,0.178207962557,0.783333333333
B,2,164,1.0,0.0,0.666666666667
C,4,25,0.620907363011,0.880509962717,0.911917098446
C,4,178,0.586062362306,0.912052543081,0.90404040404
B,3,126,0.97964077871,0.071596985852,0.783333333333
C,2,210,0.439487411296,1.30850543666,0.910994764398
C,4,179,0.587982204768,0.976163806276,0.8995215311
C,1,156,0.401048803355,1.36791257596,0.876288659794
C,2,130,0.543399980019,1.12402107584,0.875
C,3,119,0.463242992944,1.20959048005,0.910052910053
C,2,105,0.390339771311,1.34847196475,0.931937172775
B,2,20,0.922086570477,0.146887884991,0.65
C,1,143,0.504209474213,1.14983660202,0.862944162437
C,2,236,0.490100468719,1.16875355249,0.895833333333
B,3,155,0.869847405313,0.174495296671,0.8
B,3,264,0.797648684228,0.386076112886,0.766666666667
C,3,18,0.559917488341,0.951251193187,0.883248730964
C,1,134,0.501417195921,1.08990886236,0.863636363636
C,2,115,0.526121980165,1.13553355815,0.877551020408
B,4,212,0.770574267676,0.346980248263,0.633333333333
C,2,100,0.531248417069,1.05060302407,0.892156862745
C,3,89,0.579114643343,0.999183598738,0.935
B,4,90,1.0,4.4408920985e-16,0.7
C,2,17,0.454317953403,1.24360900716,0.925531914894
C,4,132,0.59456420519,0.958438920255,0.845744680851
C,1,165,0.523177270452,1.19896074873,0.888888888889
B,2,208,0.907919209913,0.14228248701,0.633333333333
B,1,68,0.788425200186,0.403563651169,0.7
B,3,272,1.0,-4.4408920985e-16,0.7
B,2,100,0.859518065987,0.274391930983,0.833333333333
C,3,71,0.468782604709,1.12882821698,0.922222222222
C,2,68,0.483414346332,1.14754221738,0.844221105528
C,3,224,0.470766787345,1.22869596195,0.90243902439
C,4,56,0.580680679662,0.968602191527,0.894472361809
C,3,278,0.527994875142,1.0932651593,0.847715736041
B,4,12,0.621050337764,0.604608983024,0.783333333333
B,3,215,0.883961221574,0.180454800553,0.7
C,1,198,0.476061198641,1.17706595408,0.846994535519
B,1,241,1.0,0.0,0.783333333333
B,1,261,0.901290987438,0.161041458521,0.783333333333
B,3,267,1.0,-4.4408920985e-16,0.733333333333
B,1,103,0.867605633803,0.228630908328,0.783333333333
B,4,232,0.872755486588,0.2062290417,0.7
B,1,155,0.838073660756,0.271669058878,0.8
C,3,200,0.481519349847,1.1637598588,0.925373134328
C,4,212,0.602479750652,0.946284448796,0.860576923077
B,3,224,0.940287313218,0.163911837256,0.766666666667
B,1,225,0.852422889511,0.21362889972,0.7
B,1,141,0.933657775125,0.156430746924,0.85
C,2,211,0.457255883399,1.20454131117,0.881443298969
C,1,191,0.489720356684,1.15555012873,0.804347826087
C,1,136,0.420658967176,1.30040162282,0.889447236181
C,3,16,0.520999539864,1.06432041794,0.857142857143
C,3,166,0.579369492281,0.960775566787,0.875
B,4,175,0.787072016373,0.330408385596,0.7
C,4,286,0.560872245128,0.923204604665,0.894472361809
