CLUSTER	TAXA
14	MH8309
14	HS1450
77	MH8690
18	HS1381
55	MH8185
54	MH8041
77	MH8392
58	HS1313
44	HS1405
39	HS1595
57	HS1518
58	HS1328
17	HS1273
37	HS1543
77	HS1563
39	MH8925
56	HS1336
37	HS1516
15	MH8088
58	MH7564
18	MH7800
44	MH7843
17	HS1256
55	HS1445
57	HS1520
58	MH7804
44	HS1394
77	MH8391
6	HS1416
54	HS1465
6	HS1345
57	HS1519
17	MH7440
6	MH7890
56	HS1335
37	HS1544
56	MH7612
15	MH8089
