CLUSTER	TAXA
22	HS1364
14	HS1450
43	MH8159
60	HS1387
0	MH7391
0	HS1417
60	HS1313
0	MH8390
55	MH7842
55	MH8177
75	MH8090
55	HS1395
48	MH8766
37	MH8178
14	MH7537
39	MH7642
48	HS1579
59	MH7346
55	MH7637
0	MH7385
14	HS1514
60	MH7564
39	MH7953
53	HS1390
14	HS1532
59	HS1505
0	HS1294
55	HS1388
0	HS1416
43	HS1465
0	HS1345
39	HS1427
0	MH8308
75	MH8396
0	HS1487
53	MH7852
22	HS1474
75	HS1413
75	MH8589
53	MH7855
60	MH7565
37	HS1349
