CLUSTER	TAXA
60	HS1313
47	MH8159
55	MH7687
62	HS1335
63	HS1518
33	HS1543
63	MH8445
61	HS1563
3	MH7885
62	HS1336
16	HS1535
55	MH7852
62	MH7611
52	MH7860
3	HS1409
60	MH7564
47	MH8041
24	MH8186
33	HS1516
60	HS1392
61	HS1505
63	HS1520
6	MH7390
52	HS1394
3	HS1416
47	HS1465
3	HS1345
63	HS1519
6	MH7440
61	HS1564
24	HS1474
56	MH8386
33	HS1544
56	HS1507
62	MH7612
16	HS1536
