CLUSTER	TAXA
14	HS1450
41	HS1531
46	MH8159
72	MH8165
31	HS1597
23	MH7687
31	HS1595
0	HS1253
28	MH7842
0	MH7409
27	HS1543
21	HS1579
21	MH8766
29	MH7642
28	HS1395
23	HS1525
72	HS1413
27	HS1516
69	MH7564
73	HS1451
41	HS1530
23	HS1402
14	HS1532
69	HS1328
69	MH7804
28	HS1394
0	HS1421
46	HS1465
29	MH8127
29	HS1427
0	MH7385
29	HS1460
69	MH7520
69	HS1327
23	MH7855
73	MH8129
0	MH7886
