CLUSTER	TAXA
9	MH8309
9	HS1450
67	HS1327
43	MH8159
0	HS1253
13	HS1417
50	MH7687
40	HS1405
66	HS1335
13	MH8126
51	MH8922
65	HS1519
63	HS1563
0	MH7885
66	HS1336
10	HS1535
40	MH7637
65	HS1518
0	HS1409
5	HS1567
67	MH7564
13	MH7891
41	MH7953
40	MH7843
50	HS1402
0	HS1256
64	HS1445
66	HS1369
65	HS1520
67	MH7804
64	HS1473
0	HS1250
43	HS1465
41	MH8160
41	MH8127
10	MH8611
13	HS1448
63	HS1564
51	MH8386
67	MH7520
51	HS1507
66	MH7612
5	HS1566
0	HS1416
