CLUSTER	TAXA
46	MH7797
46	HS1342
0	HS1313
9	MH8690
18	MH8159
38	HS1340
38	HS1381
46	HS1405
8	HS1518
36	HS1543
9	HS1563
51	MH7885
8	MH8444
36	HS1516
50	HS1537
51	HS1409
38	MH7800
46	MH7843
9	MH8691
51	MH7389
8	HS1520
46	HS1394
51	HS1421
9	MH8391
50	HS1416
18	HS1465
18	HS1506
9	HS1564
0	HS1327
36	HS1544
36	MH8439
0	MH7520
51	HS1408
