CLUSTER	TAXA
35	MH7797
16	HS1375
35	HS1352
52	MH8159
35	HS1342
64	HS1387
0	MH7391
64	HS1313
64	MH7844
35	MH8183
35	MH7842
0	MH7409
52	HS1463
35	HS1395
33	MH8766
64	MH8354
33	HS1579
37	MH7852
23	MH7537
64	HS1500
37	HS1390
16	HS1341
0	HS1256
64	HS1392
52	MH8158
74	HS1520
64	MH8391
0	HS1250
52	HS1465
0	HS1345
23	MH8133
0	HS1509
64	HS1413
74	MH8444
37	MH7855
