CLUSTER	TAXA
62	HS1313
0	MH7905
62	HS1327
18	HS1381
62	HS1393
0	MH7391
60	MH8922
0	HS1255
70	HS1519
0	MH7885
42	MH7642
40	HS1385
62	HS1500
8	HS1567
42	MH7953
30	MH7843
70	HS1520
18	HS1341
62	HS1392
0	MH7389
18	MH7492
42	HS1455
18	MH7627
0	HS1421
17	MH8125
30	HS1357
42	HS1427
17	HS1448
0	MH7884
42	HS1460
62	MH7520
60	HS1507
60	MH8386
40	HS1349
8	HS1566
